"LON","LAT","YEAR","MO","DY","HR","RH2M","T2M","PRECTOTCORR","city"
-84.2867,37.5683,2021,9,12,19,42.26,30.36,0,"Berea"
-84.2867,37.5683,2021,9,12,20,42.86,30.15,0,"Berea"
-84.2867,37.5683,2021,9,12,21,46.25,29.3,0,"Berea"
-84.2867,37.5683,2021,9,12,22,55.75,27.54,0,"Berea"
-84.2867,37.5683,2021,9,12,23,69.43,24.08,0,"Berea"
-84.2867,37.5683,2021,9,13,0,74.4,22.08,0,"Berea"
-84.2867,37.5683,2021,9,13,1,75.94,21.65,0,"Berea"
-84.2867,37.5683,2021,9,13,2,78.71,21.12,0,"Berea"
-84.2867,37.5683,2021,9,13,3,81.88,20.52,0,"Berea"
-84.2867,37.5683,2021,9,13,4,84.55,20.09,0,"Berea"
-84.2867,37.5683,2021,9,13,5,86.72,19.77,0,"Berea"
-84.2867,37.5683,2021,9,13,6,89.09,19.4,0,"Berea"
-84.2867,37.5683,2021,9,13,7,91.96,18.89,0,"Berea"
-84.2867,37.5683,2021,9,13,8,95.31,18.27,0,"Berea"
-84.2867,37.5683,2021,9,13,9,99.27,17.58,0,"Berea"
-84.2867,37.5683,2021,9,13,10,100,17.05,0,"Berea"
-84.2867,37.5683,2021,9,13,11,100,17.03,0,"Berea"
-84.2867,37.5683,2021,9,13,12,90.12,19.24,0,"Berea"
-84.2867,37.5683,2021,9,13,13,80.11,21.68,0,"Berea"
-84.2867,37.5683,2021,9,13,14,64.6,25.26,0,"Berea"
-84.2867,37.5683,2021,9,13,15,54.95,27.32,0,"Berea"
-84.2867,37.5683,2021,9,13,16,50.26,28.6,0,"Berea"
-84.2867,37.5683,2021,9,13,17,46.9,29.59,0,"Berea"
-84.2867,37.5683,2021,9,13,18,44.59,30.26,0,"Berea"
-84.2867,37.5683,2021,9,13,19,43.47,30.59,0,"Berea"
-84.2867,37.5683,2021,9,13,20,43.11,30.64,0,"Berea"
-84.2867,37.5683,2021,9,13,21,45.38,30.13,0,"Berea"
-84.2867,37.5683,2021,9,13,22,50.23,28.99,0,"Berea"
-84.2867,37.5683,2021,9,13,23,64.79,26.15,0,"Berea"
-84.2867,37.5683,2021,9,14,0,64.78,24.68,0,"Berea"
-84.2867,37.5683,2021,9,14,1,69.17,23.49,0,"Berea"
